"","Protein_Group","Genes","[1] HN1.raw.PG.MS2Channel3","[2] HN2.raw.PG.MS2Channel3","[3] HN3.raw.PG.MS2Channel3","[4] HN4.raw.PG.MS2Channel3","[5] HS1.raw.PG.MS2Channel3","[6] HS3.raw.PG.MS2Channel3","[7] HS4.raw.PG.MS2Channel3","logFC","AveExpr","t","P.Value","adj.P.Val","B","Group"
"38","P24821","TNC",NA,NA,NA,NA,2899.250244,3435.479736,2319.179688,-11.4762327443167,4.91838546185001,-17.3416085898049,7.46882870421922e-07,0.000126775200920865,2.96810749701716,"DOWN"
"39","P27695","APEX1",NA,NA,NA,NA,387.2044678,554.9837646,550.1621094,-8.94196825242192,3.83227210818082,-14.4570347161247,2.48089750674177e-06,0.000126775200920865,2.65892788390207,"DOWN"
"40","P29375","KDM5A",NA,NA,NA,NA,839.2729492,410.5255127,577.1939087,-9.19165396455254,3.93928027052252,-14.2037322850228,2.78620116937794e-06,0.000126775200920865,2.62439496257407,"DOWN"
"41","P30085","CMPK1",NA,NA,NA,NA,342.5304565,271.9616699,438.3003845,-8.43197090649966,3.61370181707128,-13.7179020106015,3.50027170372775e-06,0.000126775200920865,2.55393715018911,"DOWN"
"42","P35222","CTNNB1",NA,NA,NA,NA,299.4867554,381.6325684,400.4584961,-8.48669349788556,3.63715435623667,-14.0067875652707,3.05345009846367e-06,0.000126775200920865,2.59652336261559,"DOWN"
"43","P35573","AGL",NA,NA,NA,NA,1794.434937,2283.20874,2490.577881,-11.0834801311581,4.75006291335347,-16.9568255865026,8.66529221395247e-07,0.000126775200920865,2.93430548758713,"DOWN"
"44","P38606","ATP6V1A",NA,NA,NA,NA,491.1768799,498.2203064,750.4827881,-9.15338737926197,3.92288030539799,-14.6037575583914,2.32163084234719e-06,0.000126775200920865,2.67828168617738,"DOWN"
"45","P41223","BUD31",NA,NA,NA,NA,522.4130859,653.7782593,355.6657104,-8.95503250215063,3.83787107235027,-14.1295727607626,2.88356445233471e-06,0.000126775200920865,2.61400725596843,"DOWN"
"46","P41250","GARS1",NA,NA,NA,NA,518.1205444,350.8907166,311.0061035,-8.58811328636401,3.68061997987029,-13.8269562307123,3.32334304679233e-06,0.000126775200920865,2.57025775621907,"DOWN"
"47","P42568","MLLT3",NA,NA,NA,NA,2660.50415,1429.891357,1710.973267,-10.8673896601955,4.65745271151235,-16.2172075260452,1.16376474131509e-06,0.000126775200920865,2.86363088553796,"DOWN"
"48","P43003","SLC1A3",NA,NA,NA,NA,571.5214233,941.0930786,957.989502,-9.64876095837941,4.13518326787689,-14.9875253462173,1.95748739348132e-06,0.000126775200920865,2.7267697552443,"DOWN"
"49","P48681","NES",NA,NA,NA,NA,1219.642456,1145.615356,1179.863159,-10.2074056090102,4.37460240386152,-16.1893781685505,1.17704451015902e-06,0.000126775200920865,2.86081414183604,"DOWN"
"50","P49642","PRIM1",NA,NA,NA,NA,494.6756287,873.694519,842.4387817,-9.48200916941894,4.06371821546526,-14.7012717316843,2.22224992220559e-06,0.000126775200920865,2.69089002453256,"DOWN"
"51","P50150","GNG4",NA,NA,NA,NA,5873.703613,5925.250977,5386.04834,-12.4828278861307,5.3497833797703,-18.9433237089692,4.15585623941984e-07,0.000126775200920865,3.09035713968308,"DOWN"
"52","P50914","RPL14",NA,NA,NA,NA,1160.171631,1019.761902,1534.072876,-10.2536292071802,4.39441251736294,-15.9373612885768,1.30553670176295e-06,0.000126775200920865,2.83475119748054,"DOWN"
"53","P50991","CCT4",NA,NA,NA,NA,726.743103,496.7934265,899.9313354,-9.42732072175205,4.04028030932231,-14.7080585196262,2.21551636507446e-06,0.000126775200920865,2.69176010469896,"DOWN"
"54","P51003","PAPOLA",NA,NA,NA,NA,468.9722595,338.881897,567.2920532,-8.81193674531792,3.77654431942196,-14.1278500536851,2.88587198198406e-06,0.000126775200920865,2.61376442411616,"DOWN"
"55","P51617","IRAK1",NA,NA,NA,NA,589.8545532,524.2510986,741.5088501,-9.25992903359859,3.96854101439939,-14.9113307688317,2.02425753159982e-06,0.000126775200920865,2.71738086235297,"DOWN"
"56","P51946","CCNH",NA,NA,NA,NA,1166.963379,671.8804932,1375.683594,-10.0036557056632,4.2872810167128,-15.0337906374773,1.91817514347958e-06,0.000126775200920865,2.73241478542954,"DOWN"
"57","P54687","BCAT1",NA,NA,NA,NA,480.7944641,365.763031,374.4523926,-8.66115486568608,3.71192351386546,-14.2397085433596,2.74032625292193e-06,0.000126775200920865,2.62938828834524,"DOWN"
"58","P61978","HNRNPK",NA,NA,NA,NA,6263.138184,5726.047852,6227.782715,-12.5670702654376,5.3858872566161,-19.0727544754763,3.97195962954239e-07,0.000126775200920865,3.09909291561953,"DOWN"
"59","P62263","RPS14",NA,NA,NA,NA,577.3759155,1081.395386,1554.13501,-9.95289988843992,4.26552852361711,-14.3508310065557,2.60399178107664e-06,0.000126775200920865,2.64462482995618,"DOWN"
"60","P62304","SNRPE",NA,NA,NA,NA,332.6205444,504.7771301,635.4977417,-8.89281130042647,3.81120484303991,-13.9742774843333,3.10032853862949e-06,0.000126775200920865,2.59183364102199,"DOWN"
"61","P62701","RPS4X",NA,NA,NA,NA,587.4500122,517.8128052,463.9756165,-9.02695252877939,3.86869394090545,-14.7548002482521,2.16977006825e-06,0.000126775200920865,2.69772648245741,"DOWN"
"62","P62899","RPL31",NA,NA,NA,NA,447.5536194,601.0626221,837.8438721,-9.25172163095927,3.9650235561254,-14.4563418335316,2.48167871554163e-06,0.000126775200920865,2.65883537780837,"DOWN"
"63","P62979","RPS27A",942.3835449,1234.737793,1194.440308,1513.761108,18318.54883,22700.77539,23482.83789,-4.14840018564219,12.013150422444,-21.7109538881672,1.67597244955243e-07,0.000126775200920865,3.2481574357365,"DOWN"
"64","P63162","SNRPN",NA,NA,NA,NA,467.5197754,305.3914185,435.7443237,-8.63394778510265,3.70026333647256,-14.0090855268195,3.05016730647599e-06,0.000126775200920865,2.59685388740999,"DOWN"
"65","P68371","TUBB4B",1158.015137,1184.215698,1063.938721,1460.432617,23158.23633,25621.26953,30167.36328,-4.43521819405891,12.140642776292,-28.2269872810242,2.89495080139442e-08,0.000126775200920865,3.4660965614327,"DOWN"
"66","P68431","H3C1",NA,NA,NA,NA,2549.067627,6976.496094,9733.550781,-12.4445707259004,5.33338745395731,-15.9599811766037,1.29337000328707e-06,0.000126775200920865,2.83713201811517,"DOWN"
"67","P83436","COG7",NA,NA,NA,NA,485.4732971,754.8796997,791.7888184,-9.37300748148089,4.01700320634895,-14.7616256730695,2.163180834411e-06,0.000126775200920865,2.69859393324192,"DOWN"
"68","P83876","TXNL4A",NA,NA,NA,NA,453.5949402,1011.466064,1182.274902,-9.67355507395257,4.14580931740824,-13.978313449464,3.09446430041122e-06,0.000126775200920865,2.59241723787119,"DOWN"
"69","P84103","SRSF3",NA,NA,NA,NA,701.1177368,811.1528931,1194.300537,-9.78144479711922,4.19204777019395,-15.2017447413792,1.78286334659825e-06,0.000126775200920865,2.75255949883309,"DOWN"
"70","P85037","FOXK1",NA,NA,NA,NA,2595.130615,4392.261719,4720.330078,-11.8827338729529,5.09260023126554,-17.3724728575147,7.38135516135213e-07,0.000126775200920865,2.97073711515994,"DOWN"
"71","Q01831","XPC",NA,NA,NA,NA,657.1582642,1141.337402,748.2310181,-9.68977688859895,4.15276152368526,-15.0504300235267,1.90425786900737e-06,0.000126775200920865,2.73443479931109,"DOWN"
"72","Q02543","RPL18A",NA,NA,NA,NA,634.057312,466.3382874,404.0584412,-8.94701755859302,3.83443609653986,-14.3904142863268,2.55731413787449e-06,0.000126775200920865,2.64998502407438,"DOWN"
"73","Q03468","ERCC6",NA,NA,NA,NA,532.4134521,537.9758301,587.9750977,-9.11174999767375,3.90503571328875,-14.9345958395573,2.0035976097923e-06,0.000126775200920865,2.72025987562295,"DOWN"
"74","Q06587","RING1",NA,NA,NA,NA,1165.818604,433.0969543,673.5095825,-9.4493110659793,4.04970474256256,-13.8261441896423,3.32462214297166e-06,0.000126775200920865,2.57013733846359,"DOWN"
"75","Q13813","SPTAN1",NA,NA,NA,NA,443.1486816,855.6256104,743.3677979,-9.35909724410435,4.01104167604472,-14.4450429424163,2.49445773824532e-06,0.000126775200920865,2.65732538523583,"DOWN"
"76","Q14331","FRG1",NA,NA,NA,NA,1061.851074,617.8753052,521.8106079,-9.45245776510754,4.05105332790323,-14.4426023213826,2.49722795068197e-06,0.000126775200920865,2.6569988500209,"DOWN"
"77","Q14566","MCM6",NA,NA,NA,NA,2357.334961,2028.694702,2157.493896,-11.0888030832145,4.75234417852052,-17.1302526740104,8.10076595555688e-07,0.000126775200920865,2.9497775490863,"DOWN"
"78","Q14687","GSE1",NA,NA,NA,NA,916.1282349,775.7985229,1096.859131,-9.84761784695623,4.22040764869553,-15.5858815278248,1.5124836491494e-06,0.000126775200920865,2.7966619477727,"DOWN"
"79","Q14721","KCNB1",NA,NA,NA,NA,350.3014526,367.3728027,302.2548218,-8.4086584152637,3.60371074939873,-13.9998385928898,3.06340177955119e-06,0.000126775200920865,2.59552308993447,"DOWN"
"80","Q15014","MORF4L2",NA,NA,NA,NA,838.3259277,674.1264648,710.9165039,-9.52922184577113,4.0839522196162,-15.349345749707,1.67290726119514e-06,0.000126775200920865,2.76982320569558,"DOWN"
"81","Q15061","WDR43",NA,NA,NA,NA,421.9894714,752.8568726,587.4702148,-9.16115011929887,3.92620719398523,-14.4404219575061,2.49970573608824e-06,0.000126775200920865,2.65670702418317,"DOWN"
"82","Q15560","TCEA2",NA,NA,NA,NA,323.73349,651.0253906,414.5048523,-8.79687273950814,3.77008831693206,-13.7492191827498,3.4483839778253e-06,0.000126775200920865,2.55865483170123,"DOWN"
"83","Q15758","SLC1A5",NA,NA,NA,NA,475.8862,473.6300659,896.3612671,-9.19923533694972,3.94252943012131,-14.171683586791,2.82780878860298e-06,0.000126775200920865,2.61992155035357,"DOWN"
"84","Q15906","VPS72",NA,NA,NA,NA,2247.091797,2481.338867,2015.900391,-11.1299645695799,4.76998481553422,-17.139886142677,8.07066400480995e-07,0.000126775200920865,2.95062543851425,"DOWN"
"85","Q16531","DDB1",NA,NA,NA,NA,824.7747803,1081.41272,1315.725708,-10.0441262198625,4.30462552279822,-15.6301198055356,1.48447447793345e-06,0.000126775200920865,2.80157161836975,"DOWN"
"86","Q16594","TAF9",NA,NA,NA,NA,462.1207581,370.5686951,595.2935791,-8.87086958444965,3.80180125047842,-14.2761413991469,2.69474732069611e-06,0.000126775200920865,2.63441469960256,"DOWN"
"87","Q16629","SRSF7",NA,NA,NA,NA,1796.817505,1322.727173,1581.6073,-10.6035028527813,4.54435836547769,-16.4593410520005,1.0551861340076e-06,0.000126775200920865,2.8876409891039,"DOWN"
"88","Q16630","CPSF6",NA,NA,NA,NA,524.8536987,530.3518677,777.2753296,-9.23205940556009,3.95659688809718,-14.748940692826,2.17544517796131e-06,0.000126775200920865,2.69698101777097,"DOWN"
"89","Q5SSJ5","HP1BP3",NA,NA,NA,NA,656.8797607,822.739563,777.7312012,-9.55090207047338,4.09324374448859,-15.3682276535017,1.65940908821145e-06,0.000126775200920865,2.77200264565879,"DOWN"
"90","Q5T9L3","WLS",NA,NA,NA,NA,298.4936523,456.375885,318.452179,-8.46102475918133,3.62615346822057,-13.7857968282495,3.38889035631539e-06,0.000126775200920865,2.56413336710637,"DOWN"
"91","Q5TA45","INTS11",NA,NA,NA,NA,616.1414185,443.0468445,616.2194214,-9.11122167694095,3.90480929011755,-14.7004503312344,2.22306646720676e-06,0.000126775200920865,2.69078465410414,"DOWN"
"92","Q5VYS8","TUT7",NA,NA,NA,NA,790.0906982,492.0921326,635.8494263,-9.29607374035787,3.98403160301052,-14.7825447107442,2.14312784027434e-06,0.000126775200920865,2.70124657907261,"DOWN"
"93","Q6KC79","NIPBL",NA,NA,NA,NA,692.3843384,616.1558228,637.4011841,-9.34177398066443,4.00361742028475,-15.2008345606586,1.78356658165946e-06,0.000126775200920865,2.75245178015861,"DOWN"
"94","Q6NYC1","JMJD6",NA,NA,NA,NA,3077.515869,4508.694336,5784.539063,-12.0750229662564,5.17500984268129,-17.6572952550402,6.62718552832278e-07,0.000126775200920865,2.99445553311115,"DOWN"
"95","Q6P3W7","SCYL2",NA,NA,NA,NA,1008.053284,557.2330933,412.1958923,-9.2647308628872,3.97059894123737,-13.8298061876602,3.31885835387568e-06,0.000126775200920865,2.5706802463462,"DOWN"
"96","Q6UXK5","LRRN1",NA,NA,NA,NA,340.1900024,417.0802612,391.3916016,-8.57940601245823,3.67688829105353,-14.2191412559145,2.76644581471354e-06,0.000126775200920865,2.62653730412492,"DOWN"
"97","Q7LFL8","CXXC5",NA,NA,NA,NA,2745.286133,8111.650391,2454.844238,-11.8904090595983,5.09588959697071,-15.5303294398874,1.54851677076648e-06,0.000126775200920865,2.79044819797957,"DOWN"
"98","Q7Z412","PEX26",NA,NA,NA,NA,1011.225708,1249.621582,895.1314087,-10.0264371345466,4.29704448623427,-15.7937165567267,1.38592853191146e-06,0.000126775200920865,2.8194359584667,"DOWN"
"99","Q86U86","PBRM1",NA,NA,NA,NA,1412.105835,1614.755249,2307.071533,-10.7650396635572,4.61358842723882,-16.3543510926503,1.10077587784747e-06,0.000126775200920865,2.87733852556625,"DOWN"
"100","Q86UA1","PRPF39",NA,NA,NA,NA,355.85495,573.3770142,714.2184448,-9.04242943738325,3.87532690173568,-14.0357844799516,3.01232042891634e-06,0.000126775200920865,2.60068479043165,"DOWN"
"101","Q86UE8","TLK2",NA,NA,NA,NA,294.9276428,307.6721802,359.5017395,-8.3242982395415,3.56755638837493,-13.883770050264,3.2352331340108e-06,0.000126775200920865,2.57864186418321,"DOWN"
"102","Q86UY6","NAA40",NA,NA,NA,NA,914.5116577,1184.64624,1243.392822,-10.1103728709022,4.33301694467237,-15.8943848772871,1.32901536859169e-06,0.000126775200920865,2.8302047838174,"DOWN"
"103","Q86WJ1","CHD1L",NA,NA,NA,NA,594.9633179,633.3129883,361.1916809,-9.0095801321943,3.86124862808327,-14.1953506624714,2.79701470609621e-06,0.000126775200920865,2.62322734247425,"DOWN"
"104","Q86Y82","STX12",NA,NA,NA,NA,442.0140076,657.0759277,512.2919922,-9.05231822931367,3.87956495542014,-14.6036431897908,2.32175034793096e-06,0.000126775200920865,2.67826678049438,"DOWN"
"105","Q86YP4","GATAD2A",NA,NA,NA,NA,309.3912048,354.4515381,375.1845398,-8.43558322806776,3.61524995488618,-14.0391034751471,3.00765325206347e-06,0.000126775200920865,2.60115982129891,"DOWN"
"106","Q8IU81","IRF2BP1",NA,NA,NA,NA,577.9447021,362.3323059,585.0645752,-8.95911447019364,3.83962048722584,-14.2632133877001,2.71082079639276e-06,0.000126775200920865,2.63263457782151,"DOWN"
"107","Q8IZ69","TRMT2A",NA,NA,NA,NA,363.0122681,484.6743164,548.1774902,-8.84427244379735,3.79040247591315,-14.3202347099157,2.64074001571689e-06,0.000126775200920865,2.64045753788135,"DOWN"
"108","Q8IZA0","KIAA0319L",NA,NA,NA,NA,1362.369263,2027.661621,643.8180542,-10.2440071684748,4.39028878648919,-14.2087597723058,2.77973790767277e-06,0.000126775200920865,2.62509454757615,"DOWN"
"109","Q8IZE3","SCYL3",NA,NA,NA,NA,1110.69397,1003.487549,1106.28833,-10.0678677226209,4.31480045255183,-16.0193889777386,1.26202912923954e-06,0.000126775200920865,2.8433454590639,"DOWN"
"110","Q8N7H5","PAF1",NA,NA,NA,NA,761.8394165,378.1014404,614.9320679,-9.13610104691546,3.91547187724948,-14.1335763857253,2.87820982711907e-06,0.000126775200920865,2.61457133546746,"DOWN"
"111","Q8NCF5","NFATC2IP",NA,NA,NA,NA,1091.515015,1593.415771,1747.418823,-10.501361554055,4.50058352316644,-16.0804136443131,1.23073690781667e-06,0.000126775200920865,2.84966908743896,"DOWN"
"112","Q8ND25","ZNRF1",NA,NA,NA,NA,561.2705078,609.2861938,1066.18335,-9.48268501914111,4.06400786534619,-14.5733595808361,2.35364324120137e-06,0.000126775200920865,2.67431008838283,"DOWN"
"113","Q8TBQ9","TMEM167A",NA,NA,NA,NA,3164.559326,3988.9375,3395.494385,-11.7734086347629,5.04574655775553,-17.8853341621902,6.08659846861726e-07,0.000126775200920865,3.01275560535759,"DOWN"
"114","Q8TED1","GPX8",NA,NA,NA,NA,575.8644409,547.0866699,672.8692627,-9.22222455778626,3.95238195333697,-15.003743383089,1.94360270340322e-06,0.000126775200920865,2.72875336663849,"DOWN"
"115","Q8TF68","ZNF384",NA,NA,NA,NA,576.9393921,370.6177673,330.0450134,-8.69444455151852,3.72619052207937,-13.8606898927567,3.27070094434116e-06,0.000126775200920865,2.5752455730642,"DOWN"
"116","Q8WUW1","BRK1",7393.999023,11032.19629,3802.018799,5954.556641,NA,NA,NA,12.6787118536297,7.2449782020741,19.8544348193397,3.04070364671351e-07,0.000126775200920865,3.14872490471752,"UP"
"117","Q8WVM7","STAG1",NA,NA,NA,NA,609.0474854,1210.360474,1155.769287,-9.89035856674227,4.2387251000324,-14.8710572334156,2.06060020902189e-06,0.000126775200920865,2.71237146223912,"DOWN"
"118","Q8WW01","TSEN15",NA,NA,NA,NA,1355.036865,1227.496704,794.8619995,-10.1014111462366,4.32917620552997,-15.5223036858336,1.55380335739487e-06,0.000126775200920865,2.78954599035367,"DOWN"
"119","Q92619","ARHGAP45",NA,NA,NA,NA,519.0485229,706.9805298,465.699585,-9.11880622618488,3.90805981122209,-14.6369126675123,2.28728133898237e-06,0.000126775200920865,2.68259107888991,"DOWN"
"120","Q92839","HAS1",NA,NA,NA,NA,1406.741455,1194.347534,1911.799316,-10.5279502979103,4.5119786991044,-16.1443012213016,1.1989243300595e-06,0.000126775200920865,2.85622616648554,"DOWN"
"121","Q92841","DDX17",NA,NA,NA,NA,1633.751709,1619.743652,2024.727905,-10.7738402375642,4.61736010181323,-16.7021723307501,9.57784026693703e-07,0.000126775200920865,2.91085312728958,"DOWN"
"122","Q93063","EXT2",NA,NA,NA,NA,719.8044434,546.2303467,543.1573486,-9.22578286428814,3.95390694183777,-14.9072490434105,2.02790727495088e-06,0.000126775200920865,2.71687464097994,"DOWN"
"123","Q96B18","DACT3",NA,NA,NA,NA,647.4734497,363.5839844,355.8322754,-8.7767044590441,3.76144476816176,-13.7860927215485,3.38841389393362e-06,0.000126775200920865,2.56417754734515,"DOWN"
"124","Q96GD4","AURKB",NA,NA,NA,NA,1678.113403,1402.383667,1113.526001,-10.4301307581598,4.47005603921133,-16.1389900319469,1.20153284426936e-06,0.000126775200920865,2.85568349978338,"DOWN"
"125","Q96JM2","ZNF462",NA,NA,NA,NA,1253.869995,1244.605347,770.7614746,-10.0559882459813,4.3097092482777,-15.49098186988,1.57463365362191e-06,0.000126775200920865,2.78601406192134,"DOWN"
"126","Q96KQ7","EHMT2",NA,NA,NA,NA,2135.572021,831.9564209,1978.16272,-10.5712846522645,4.5305505652562,-14.8883821284414,2.04487556796672e-06,0.000126775200920865,2.71453040193978,"DOWN"
"127","Q96MY1","NOL4L",NA,NA,NA,NA,431.4996338,738.4534302,1163.085938,-9.49061747830714,4.06740749070306,-13.8706786447986,3.25529670692286e-06,0.000126775200920865,2.57671705952462,"DOWN"
"128","Q99519","NEU1",NA,NA,NA,NA,407.1202393,481.8625793,583.572998,-8.92651956024021,3.82565124010295,-14.504344746035,2.42821582695328e-06,0.000126775200920865,2.66521935519172,"DOWN"
"129","Q9BQA1","WDR77",129.4661713,294.2528992,317.3399658,199.4475555,13850.04199,13176.14746,14243.09375,-5.94846664128566,10.3480540654911,-16.1678638835762,1.1874297617816e-06,0.000126775200920865,2.85862834614791,"DOWN"
"130","Q9BQE3","TUBA1C",NA,NA,NA,NA,351.9815369,484.6671448,282.6348572,-8.51172134260634,3.64788057540272,-13.7143311869577,3.5062445020725e-06,0.000126775200920865,2.55339764125705,"DOWN"
"131","Q9BRD0","BUD13",NA,NA,NA,NA,964.6277466,850.2329712,478.7204285,-9.5182612033712,4.0792548014448,-14.506838605681,2.42547451409642e-06,0.000126775200920865,2.66554964420477,"DOWN"
"132","Q9BT67","NDFIP1",NA,NA,NA,NA,621.1363525,668.2659912,884.3516235,-9.48587654266616,4.06537566114264,-15.1463488935839,1.82624798779507e-06,0.000126775200920865,2.74597490633802,"DOWN"
"133","Q9BYJ9","YTHDF1",NA,NA,NA,NA,448.0548401,857.1531372,419.3710938,-9.09045293300509,3.89590839985932,-13.9181451355977,3.1832203213828e-06,0.000126775200920865,2.58367581441591,"DOWN"
"134","Q9BZC1","CELF4",NA,NA,NA,NA,780.7133789,982.1160278,764.6390381,-9.71074479473455,4.16174776917195,-15.508830936076,1.56272440088704e-06,0.000126775200920865,2.78802890143869,"DOWN"
"135","Q9BZK7","TBL1XR1",NA,NA,NA,NA,14461.41406,21024.7168,10758.80762,-13.8577509312051,5.93903611337362,-20.4534539291177,2.49469788219596e-07,0.000126775200920865,3.18342746231432,"DOWN"
"136","Q9BZQ6","EDEM3",NA,NA,NA,NA,617.3565674,629.7808228,331.3871155,-8.98333693926061,3.8500015453974,-13.9272027065727,3.16967495509406e-06,0.000126775200920865,2.58499738181903,"DOWN"
"137","Q9C091","GREB1L",NA,NA,NA,NA,346.5324402,531.0338135,493.952179,-8.81584110091668,3.77821761467857,-14.2357411847778,2.74534259425952e-06,0.000126775200920865,2.62883910078391,"DOWN"
"138","Q9H2A3","NEUROG2",NA,NA,NA,NA,6000.243164,2935.617188,3589.743652,-11.9603507043678,5.1258645875862,-17.2783045608816,7.65198137100005e-07,0.000126775200920865,2.96267681800421,"DOWN"
"139","Q9H4L4","SENP3",NA,NA,NA,NA,5033.696289,1738.444824,2075.610352,-11.3607050207562,4.86887358032407,-15.4803802271078,1.58175643389181e-06,0.000126775200920865,2.78481464377182,"DOWN"
"140","Q9H4W6","EBF3",NA,NA,NA,NA,325.1634827,466.5415649,290.8795776,-8.46921057828591,3.62966167640825,-13.7400587306525,3.46346987671942e-06,0.000126775200920865,2.55727747333449,"DOWN"
"141","Q9H7L9","SUDS3",NA,NA,NA,NA,1133.31311,1241.08606,1420.078735,-10.2996411364703,4.41413191563012,-16.2040238910996,1.17003428521092e-06,0.000126775200920865,2.86229799972027,"DOWN"
"142","Q9H8H0","NOL11",NA,NA,NA,NA,647.0665283,856.5967407,507.1781006,-9.35778137344505,4.01047773147645,-14.7700023081215,2.15512533274396e-06,0.000126775200920865,2.69965721634975,"DOWN"
"143","Q9HCU9","BRMS1",NA,NA,NA,NA,377.2049866,391.5251465,685.2023926,-8.86738539722156,3.80030802738067,-13.9177236740129,3.18385221622494e-06,0.000126775200920865,2.58361427098307,"DOWN"
"144","Q9NQ29","LUC7L",NA,NA,NA,NA,905.9714355,823.505249,626.3572388,-9.60181385315626,4.11506307992411,-15.2645424690688,1.73510108483265e-06,0.000126775200920865,2.75995395868631,"DOWN"
"145","Q9NV31","IMP3",NA,NA,NA,NA,837.9019165,594.7749023,581.597168,-9.37244558325575,4.01676239282389,-14.9674887135833,1.9747982660302e-06,0.000126775200920865,2.72431194101428,"DOWN"
"146","Q9NWY4","HPF1",NA,NA,NA,NA,269.8190002,422.907074,363.0374756,-8.43891084864095,3.61667607798898,-13.757877293276,3.43419438793133e-06,0.000126775200920865,2.55995469490074,"DOWN"
"147","Q9NX14","NDUFB11",NA,NA,NA,NA,1408.226563,778.5133667,635.5245972,-9.79373008841117,4.19731289503336,-14.6249899025023,2.29956623675488e-06,0.000126775200920865,2.68104408251421,"DOWN"
"148","Q9NX62","BPNT2",NA,NA,NA,NA,624.869751,401.4206238,511.7254333,-8.98144057585818,3.84918881822493,-14.4580089924179,2.47979950895494e-06,0.000126775200920865,2.65905794077333,"DOWN"
"149","Q9NYJ7","DLL3",NA,NA,NA,NA,763.8260498,483.6824341,659.303833,-9.28895668306796,3.98098143560055,-14.7862419212782,2.13960585056371e-06,0.000126775200920865,2.70171446975596,"DOWN"
"150","Q9P0M6","MACROH2A2",NA,NA,NA,NA,356.1043091,407.4126282,327.6394348,-8.50481573098749,3.64492102756607,-14.1140114544299,2.90448530406826e-06,0.000126775200920865,2.6118112097127,"DOWN"
"151","Q9P0U4","CXXC1",NA,NA,NA,NA,413.1048279,587.3178711,495.2089539,-8.94970274047788,3.83558688877623,-14.5428009559734,2.38633477249159e-06,0.000126775200920865,2.67029754116241,"DOWN"
"152","Q9P258","RCC2",NA,NA,NA,NA,1248.790771,602.3718872,912.0393066,-9.7863025682547,4.19412967210916,-14.8395061229993,2.08959375037598e-06,0.000126775200920865,2.70842416208215,"DOWN"
"153","Q9P2D1","CHD7",NA,NA,NA,NA,913.2789307,681.401001,612.0731812,-9.50362733384547,4.07298314307663,-15.110598471052,1.85488803634659e-06,0.000126775200920865,2.74169442570277,"DOWN"
"154","Q9P2E9","RRBP1",NA,NA,NA,NA,1582.026001,1369.557495,1043.068848,-10.3590058352015,4.43957392937209,-16.0442796559685,1.24915698982928e-06,0.000126775200920865,2.84593190507372,"DOWN"
"155","Q9UBG0","MRC2",NA,NA,NA,NA,616.2921753,451.1368408,916.7484741,-9.31079345316134,3.99034005135486,-14.3511294117616,2.60363626748203e-06,0.000126775200920865,2.6446653698411,"DOWN"
"156","Q9UBV7","B4GALT7",NA,NA,NA,NA,2783.84082,2540.020508,3884.6875,-11.5595085395209,4.95407508836609,-17.3624940234595,7.4095075687743e-07,0.000126775200920865,2.96988821831566,"DOWN"
"157","Q9UGU5","HMGXB4",NA,NA,NA,NA,1541.144775,1005.730957,1345.994019,-10.3205708974061,4.42310181317404,-15.9828801607548,1.28118518823717e-06,0.000126775200920865,2.83953375981204,"DOWN"
"158","Q9UKM9","RALY",NA,NA,NA,NA,477.6560059,706.0048828,1233.624146,-9.54609265553924,4.09118256665967,-14.033833241681,3.01506812913291e-06,0.000126775200920865,2.60040539644684,"DOWN"
"159","Q9UKV3","ACIN1",NA,NA,NA,NA,814.2580566,773.7454834,1068.187744,-9.77699703396649,4.19014158598564,-15.5070722995276,1.56389320934552e-06,0.000126775200920865,2.78783063414948,"DOWN"
"160","Q9ULU4","ZMYND8",NA,NA,NA,NA,303.3912659,301.942688,302.7026367,-8.24639995021238,3.53417140723388,-13.8537901061527,3.28139018228375e-06,0.000126775200920865,2.57422768735229,"DOWN"
"161","Q9UN86","G3BP2",NA,NA,NA,NA,340.2388916,491.2049255,762.4424438,-8.97804304753809,3.84773273465918,-13.7447726613719,3.45569733210543e-06,0.000126775200920865,2.55798652326256,"DOWN"
"162","Q9UPW5","AGTPBP1",NA,NA,NA,NA,704.0132446,909.3131714,858.4594727,-9.6796704990679,4.14843021388624,-15.4830310080143,1.57997203932545e-06,0.000126775200920865,2.78511472797392,"DOWN"
"163","Q9Y2G5","POFUT2",NA,NA,NA,NA,365.098114,298.2530823,311.7158203,-8.3433390749388,3.57571674640234,-13.9062864550604,3.20105485362913e-06,0.000126775200920865,2.58194249742783,"DOWN"
"164","Q9Y328","NSG2",NA,NA,NA,NA,502.9467773,483.4225769,653.5623779,-9.08387891116119,3.89309096192622,-14.7327268803621,2.19123732485401e-06,0.000126775200920865,2.69491456130826,"DOWN"
"165","Q9Y467","SALL2",NA,NA,NA,NA,1086.795776,1144.485962,702.8112793,-9.90266030043462,4.24399727161483,-15.3624217957545,1.66354622848499e-06,0.000126775200920865,2.77133319915937,"DOWN"
"166","Q9Y487","ATP6V0A2",NA,NA,NA,NA,1709.85498,1675.092896,1204.527222,-10.5622788898825,4.52669095280678,-16.3086395572361,1.12132681842723e-06,0.000126775200920865,2.87280138270425,"DOWN"
"167","Q9Y4C1","KDM3A",NA,NA,NA,NA,617.5626831,554.1763916,419.5901184,-9.03528318155011,3.87226422066433,-14.5860183177755,2.340251242525e-06,0.000126775200920865,2.67596639396095,"DOWN"
