"","PG.Genes","row_mean.HN_L","row_mean.HS_L","row_mean.HN_H","row_mean.HS_H"
"418","PFDN1",4755.572815,3023.912679,NA,NA
"419","PPP1R11",4059.8135985,1352.8123574,NA,NA
"420","NBN",2228.2937316,3741.60725933333,NA,103.0063286
"421","SCN2B",4614.79296875,1720.7763065,NA,NA
"422","DTNB",1302.680587725,1466.44879156667,NA,153.070309943333
"423","RNGTT",1215.00626633333,1381.84330233333,NA,NA
"424","ABCB7",4008.22705075,4531.974284,NA,NA
"425","KIF21B",12707.6167,4591.05013033333,25.2075659466667,89.274309165
"426","PLCH2",818.676533933333,1095.6156008,NA,NA
"427","SRGAP2",21316.8886725,9187.932292,313.60851288,148.254171983333
"428","PLXNA2",3636.25488275,2928.88370766667,76.661059865,114.420417785
"429","IGSF3",21891.6992175,7292.753744,NA,NA
"430","DNAJC6",24663.9257825,10787.1998726667,NA,186.6109543
"431","FAM20B",585.6757889,1825.36360666667,NA,463.454864533333
"432","DENND4B",1959.71197525,697.122029566667,238.2920227,884.8456116
"433","TMCC2",1139.4836275,1046.7725832,NA,NA
"434","ADAM23",1938.904663,484.3097229,NA,NA
"435","ADAM11",5329.3656005,3151.05688466667,199.599428175,196.396701803333
"436","WDR1",52122.97461,33413.5911466667,89.3619798133333,152.689526883333
"437","FZD7",4809.13922125,10056.4762373333,1097.22926856667,936.001118966667
"438","ATP9A",28069.507325,19918.8652366667,NA,305.182408633333
"439","N4BP1",3470.0596925,1952.390259,163.1886744425,91.14824328
"440","ROCK2",9998.0109865,7025.924805,NA,NA
"441","CLASP2",27453.6435575,9327.688802,NA,NA
"442","PTCD1",791.38897705,1856.736206,NA,NA
"443","ASTN2",1349.843353425,1823.4621785,NA,31.80219841
"444","CPNE3",17938.8779275,9212.266276,204.2646231775,195.333297733333
"445","ATG13",2618.880615,1895.11303733333,NA,179.04172517
"446","PPFIA3",26148.4604525,13411.16211,140.4010381725,435.820404033333
"447","HIP1R",4261.1047365,2491.81209333333,NA,NA
"448","OBSL1",1083.87296556667,285.21228025,NA,396.0559082
"449","CLUH",3818.218933,8379.72330766667,NA,NA
"450","CAND2",1299.979888725,916.918802766667,NA,50.0092668533333
"451","TSC22D2",3768.89550775,1487.83398455,163.350355753333,NA
"452","DNAJC13",11969.1826175,6974.75699866667,773.282127275,624.307820566667
"453","PPP6R2",5837.1966555,3067.74780266667,224.832412725,159.9095459
"454","CNOT3",2479.10375975,4730.71761066667,654.478759635,682.002785423333
"455","ANKRD17",1105.295639,3860.62028,103.071033483333,33.0885582
"456","DNAJB6",8076.6489255,6458.896159,NA,289.12041853
"457","TMEM127",1907.408905,1135.774251,NA,NA
"458","COQ9",1378.063324,2601.930786,NA,23.503862855
"459","GGCT",12379.35669,9841.24739466667,NA,NA
"460","NDUFS7",29653.027345,30142.11263,NA,612.242563866667
"461","NDUFS2",64947.7294925,54499.26302,146.9094653125,168.892824793333
"462","ZPR1",4590.2492065,3235.015462,NA,70.5097847
"463","USP12",6534.79394525,3712.134196,NA,NA
"464","DUSP11",19593.2145975,8644.61136833333,81.110240935,710.25524915
"465","NIPSNAP2",26569.3017575,23391.7076833333,NA,76.8632303933333
"466","SEMA7A",4187.81744375,1520.0144655,288.6401982325,270.1640396
"467","PPFIA2",21023.6132825,8246.21337833333,NA,NA
"468","PDCD6",17072.3862325,18706.6184866667,NA,275.801815045
"469","TBCA",7368.185303,9704.07584833333,449.562370295,283.866116836667
"470","ATP6V1G1",18707.6325675,8709.63623066667,NA,868.337351466667
"471","VPS4B",37462.365235,21611.9375,NA,144.29821267
"472","MPDU1",12730.7907725,14786.5211566667,NA,241.9698995
"473","ENTPD6",885.371053066667,1473.46594236667,NA,414.21961975
"474","PTP4A3",1334.82745375,NA,NA,329.92634585
"475","MACROH2A1",3785.25378425,584535.770833333,86.1869786566667,1455.22257466667
"476","SH3BGRL",17017.7543925,14391.7913433333,122.68195725,95.60532379
"477","FLNB",38903.0888675,27863.1588533333,NA,114.136594146667
"478","NDUFS6",9354.83630325,5857.194336,90.1063194266667,73.3193823333333
"479","PEX14",1523.1156771,5616.441406,NA,85.3409379466667
"480","TRIM3",27372.9877925,13085.3632833333,NA,NA
"481","ULK1",2438.70733625,1355.54541,NA,63.71236038
"482","CS",303722.1719,264081.708366667,54.6763687075,676.440480566667
"483","MRPL33",2510.5841065,2059.51582866667,NA,NA
"484","SEC22B",15384.01831,26456.35417,NA,NA
"485","PRPF40A",618.3254598,11128.9879546667,NA,30.1633876166667
"486","TACC1",1948.2361755,913.1283419,NA,NA
"487","NME6",1069.446563925,2049.13456233333,NA,82.45946884
"488","GIGYF1",1014.79831953333,838.6953939,NA,NA
"489","MOSPD3",763.208892633333,NA,NA,NA
"490","LRCH4",3259.9608765,3545.167155,NA,164.1162186
"491","MTX2",4563.036438,4440.900553,NA,NA
"492","VPS26A",10809.56530875,10936.2679033333,NA,166.01205444
"493","NDUFB1",3239.430359,2433.75622566667,NA,NA
"494","PMPCB",11025.4694825,13363.8854166667,28.9218893033333,379.817718533333
"495","MED24",6771.14807125,3627.40348333333,NA,NA
"496","KATNA1",9482.81884675,6023.734212,NA,210.125775663333
"497","NR1I2",8595.33414566667,6480.269043,NA,NA
"498","ERLIN1",7271.704712,19663.6953133333,NA,84.89113617
"499","GPC4",1765.277344,4068.72656233333,811.377754375,1910.67411266667
"500","NDUFS3",71814.3701175,60178.6523466667,97.94466877,836.5972493
"501","CA11",4842.96850575,5382.411133,NA,770.20632955
"502","CLN5",2565.5514835,6401.41682966667,NA,NA
"503","ECI2",3287.71972675,8142.07552066667,1592.80746704333,701.4964193
"504","BANF1",3995.8611145,2177.286214,NA,NA
"505","SF3B1",3166.9991455,40193.7669266667,NA,501.309997566667
"506","CSDE1",3273.2592775,9152.035807,69.06185341,273.218791323333
"507","DAB1",2486.150818,1111.100586,NA,NA
"508","SCGB2A1",447.096211766667,NA,NA,NA
"509","PRKRA",2622.3657835,23534.8404966667,NA,127.738319366667
"510","MYCBP2",3429.30279525,1376.05859383333,NA,81.01906967
"511","NPM3",382.510314966667,6147.54654966667,NA,NA
"512","LYPLA1",19282.24634,11838.4052743333,182.4608879125,113.412082686667
"513","ERAL1",7738.19732733333,4101.04117833333,NA,6130.86918133333
"514","SNRNP200",15509.92077625,38452.3671866667,1755.819890955,454.1140938
"515","TIPRL",6185.432129,5050.653646,92.7087402366667,105.513801576667
"516","PPM1B",12187.575195,9722.568361,253.900569925,304.213582366667
"517","ADAP1",6188.14379875,2997.43090833333,648.1329593225,192.276192966667
"518","NUP155",1187.580322275,8220.07373033333,205.966089876667,76.3663787866667
"519","RP2",11479.3984375,4743.38053366667,NA,106.46504465
"520","WDHD1",900.24787144,728.826700766667,NA,NA
"521","SLC25A12",30720.8256825,26334.3033866667,NA,NA
"522","PALM",10415.725829,3404.62540666667,NA,NA
"523","ATP6AP2",1659.07977275,3327.784424,95.5104497266667,945.4610189
"524","EIF3G",2614.203186,7699.86458333333,NA,48.4619258266667
"525","EIF3J",1718.848243675,1984.75467933333,159.6920605,28.432156565
"526","CBR3",10385.9882805,4817.529419,NA,NA
"527","PSMD10",3945.9797975,4004.04923533333,NA,NA
"528","AP1G2",10630.4795507,10312.1725664667,NA,NA
"529","ZMPSTE24",5362.835205,6465.78483066667,200.4704809175,131.627159116667
"530","IDH1",132159.11915,98160.5781533333,203.5770311375,703.399607433333
"531","GATB",2239.084041575,4255.71403,NA,NA
"532","SCO1",4415.76959225,4070.88126633333,97.1839612333333,NA
"533","ATRN",2215.73870825,2900.14501966667,143.94890404,389.914550766667
"534","RBBP9",4159.82336425,2293.351522,146.178166726667,282.30821612
"535","STAM2",1403.230438225,2074.75740566667,NA,101.423572555
"536","TUSC2",5462.53234875,1781.30659966667,NA,NA
"537","GABBR2",6509.7216795,13357.2350266667,NA,126.69103496
"538","DGAT1",3587.042145,2713.74690766667,NA,NA
"539","PAK3",17402.7605,6820.58593733333,NA,NA
"540","ARL6IP5",82990.8164075,62092.73307,NA,379.979090366667
"541","DCTN3",12462.3666975,14413.54264,NA,541.329025266667
"542","DNAJC8",6878.3622345,5182.64501966667,NA,338.524187713333
"543","ATP5PD",19356.58252,26787.42383,88.67239126,248.416374213333
"544","DNAJB5",1335.66116325,1220.078898,NA,NA
"545","TSPAN9",4019.41735825,981.7911376,NA,381.767979933333
"546","FLOT1",19655.702635,10762.4130853333,101.636382403333,37.442495345
"547","TRIO",27415.032715,11563.0439466667,NA,NA
"548","ATP5MG",171226.20705,157431.7552,NA,879.1775309
"549","CPD",3917.13775625,17204.0572933333,NA,NA
"550","GLRX3",23738.055175,20026.1936866667,153.6942443875,115.884236656667
"551","RSL1D1",1449.557007,39482.6015633333,NA,798.976033566667
"552","WFS1",1292.343257925,3126.676351,152.588728905,526.316853866667
"553","CLPX",2806.11578375,7800.8125,NA,NA
"554","SCGN",3129.07165525,1854.63370766667,NA,NA
"555","NEBL",3580.31762725,1864.745402,NA,59.469787595
"556","TM7SF2",4906.07946775,8125.64485666667,NA,NA
"557","SNCG",132958.2363,33355.6445333333,NA,140.645821883333
"558","CIAO1",4748.28186025,4628.655762,53.0468743633333,75.304100035
"559","SRP72",3373.9944765,7214.35074866667,NA,NA
"560","DDAH1",129585.013675,43114.9270833333,NA,136.478080753333
"561","RECQL4",46230.2431625,31275.1237,279.442614555,NA
"562","RECQL5",2501.22671525,5552.96289066667,NA,NA
"563","URI1",14924.14673,13234.049481,419.5883832025,154.127002723333
"564","B3GAT3",1189.143692175,8544.07047533333,NA,NA
"565","LY6H",621.9494171,330.18174745,NA,NA
"566","CNTN5",14537.52832,2870.73775233333,78.0370584966667,NA
"567","ALDH1A2",3923.48785425,21025.979004,NA,84.592035315
"568","ACTL6B",5559.5150145,19770.31315,828.31851205,427.034790066667
"569","GFPT2",4881.24584975,9806.01888066667,45.4259748466667,342.5937271
"570","TPPP",11296.33251825,5706.599935,NA,NA
"571","SLIT2",1603.53356925,1332.601359,NA,199.709910073333
"572","KBTBD11",12154.712645,9377.23372433333,NA,300.618606566667
"573","LTN1",1381.21152495,4560.15820333333,NA,NA
"574","TOMM70",47591.90137,25841.4264333333,NA,135.239583333333
"575","IPO13",2319.14782725,2408.83357766667,NA,42.1149037666667
"576","DDHD2",8603.1984865,2478.25793433333,NA,13.6210289
"577","MYO1D",1143.057189925,1133.4262593,128.89157231,NA
"578","SEC24D",8134.68646275,5924.802653,NA,395.1624298
"579","NFASC",61954.421875,26652.4667966667,373.658866875,357.603363033333
"580","FCHSD2",2071.70877075,1493.82043433333,NA,629.7566376
"581","UFL1",1856.9144285,3456.983236,NA,NA
"582","SORBS2",4883.01989725,4384.76383466667,580.856636075,222.473459866667
"583","TMCC1",4524.4225465,4774.79996766667,NA,NA
"584","PHF14",2526.94666026667,5295.10319033333,NA,93.5554488566667
"585","FARP2",830.374694833333,823.969686,NA,NA
"586","UBXN7",646.92418585,4949.29475933333,NA,557.086359766667
"587","SUN1",3877.49856575,3870.24975566667,NA,NA
"588","PLPBP",3887.255188,2483.59960933333,165.8014836275,94.432908995
"589","ERLIN2",7274.22875975,16891.54134,NA,78.81473256
"590","PRPF6",1531.2528268,10810.3749993333,NA,382.005767833333
"591","ADGRL1",6330.244751,2504.76582866667,164.5051813325,126.870465603333
"592","ENDOD1",18417.6220725,11203.4954433333,NA,36.69512987
"593","CDK14",1063.281875475,1100.14042146667,2986.24645975,1483.35924540333
"594","GLS",26477.6333,38278.9433633333,NA,104.352591206667
"595","ABLIM3",1221.4252927,1048.33228546667,157.615188596667,178.9533501
"596","FBXO21",1747.834503,1278.78999833333,5813.9973765,2955.24788433333
"597","USP19",1838.4913635,1874.40039066667,NA,NA
"598","WDR47",18827.4873075,9261.166994,NA,197.82138062
"599","AP2A2",84342.1093775,42153.7382833333,NA,309.0538737
"600","SEC31A",12186.9956075,25534.46159,NA,189.2525533
"601","CLSTN1",1761.92917615,2131.1602785,2118.8812008675,2690.456421
"602","SLITRK5",64303.27637,7477.7746771,NA,355.15029461
"603","DIRAS1",13160.5927725,6244.96484366667,160.721773773333,123.71691895
"604","YIF1A",1984.58963025,3811.91324866667,NA,518.213592533333
"605","SCAF4",1922.00805666667,7473.23111966667,NA,64.64669419
"606","NDUFB6",71507.512695,48264.9205733333,NA,219.930246966667
"607","MFN2",10037.99633925,6641.73421233333,NA,121.699707023333
"608","UBE4B",3444.5532835,3422.92179333333,NA,69.98399164
"609","ZFPL1",2544.368286,5851.658854,NA,45.70622444
"610","ELP1",6057.6950685,9314.13020833333,836.480194025,333.413996366667
"611","GABARAP",2898.8195495,848.020487433333,38.9235397966667,142.71745556
"612","NDUFA3",2146.88507075,3023.69270833333,NA,NA
"613","NDUFB4",39029.52539,23913.48698,86.9206136,217.180185966667
"614","NDUFB8",6317.9780275,9674.29101466667,84.2026128875,1316.07440713333
"615","NDUFA7",4310.2333985,2009.552653,37.46918551,20.264620785
"616","UNC5C",5727.06249975,1013.0574339,NA,NA
"617","RTN3",115132.2031475,51164.54948,95.0909137625,1489.60215253333
"618","LETM1",26731.5776375,22563.57422,NA,NA
"619","EPN2",4005.07763675,1887.89562966667,170.524683633333,55.1263669333333
"620","ZRANB2",680.0817769,2301.02697766667,NA,NA
"621","SNX4",41535.2197275,16284.5013033333,376.0292244,227.750521353333
"622","LRAT",210827.218766667,166385.671866667,NA,1841.93269833333
"623","KIF4A",802.8945516,3627.37084966667,NA,269.889389033333
"624","SBF1",10784.44409,4511.64746066667,NA,74.61735091
"625","GOSR1",1660.29341666667,5275.63151066667,NA,NA
"626","SLC25A14",3288.389099,3066.63439933333,NA,NA
"627","ATE1",5886.6712645,5138.17268833333,NA,82.095951075
"628","VAPB",19952.07129,19401.4622366667,613.42552185,411.859649666667
"629","SNAPIN",942.1931458,411.38832095,NA,NA
"630","MPZL1",35563.8789075,17213.4593106667,NA,164.1617864
"631","NDUFC2",10221.34131025,8667.79817633333,2233.428833,2561.42122383333
"632","NDUFA10",28973.231445,28485.23112,1258.1372374,389.1476898
"633","FKBP9",858.980728275,2547.98364266667,NA,NA
"634","CELF2",653.647547566667,17574.00521,NA,75.94136429
"635","PGLS",48669.79004,42030.0377633333,38.5644067133333,84.7550926333333
"636","SMC2",3078.5228691,3564.87190766667,NA,159.722221366667
"637","ATG7",5746.11059575,52666.6119766667,24219.95508,25610.0514333333
"638","TACC2",11500.2453625,6006.33707666667,NA,58.17174339
"639","FARS2",1455.2679135,2703.157552,NA,NA
"640","LYPLA2",9748.47167925,8580.79101666667,503.5346936975,343.183008833333
"641","IPO7",23789.1064475,20599.7161466667,NA,556.7127991
"642","ARIH2",3281.1102905,2914.240153,NA,302.54772442
"643","PGM3",11587.628175,9310.40852933333,NA,41.9294846833333
"644","MOCS3",2320.588318,2450.75488266667,78.6789220033333,104.750740075
"645","PLEKHA8P1;PLEKHA8",6043.03381325,4649.25675466667,NA,NA
"646","SVIL",23206.72451715,1502.90169266667,NA,42.599143985
"647","AHSA1",25666.2485375,16512.98112,NA,292.839960733333
"648","PARN",29094.52344,9165.876952,NA,3256.1813458
"649","PSMG1",2744.93548575,4491.349528,NA,NA
"650","SGPL1",5378.4020995,12956.9202466667,NA,76.629722595
"651","CTDNEP1",1421.7530824,1376.051188,744.639900045,269.243216206667
"652","NSA2",1391.733581725,3030.25325533333,NA,61.7097384133333
"653","SEC24A",4412.42498775,7443.016113,NA,NA
"654","SEC24B",5046.625,11463.65169,NA,67.788047795
"655","ADGRL2",11561.476075,6965.15625,3771.348877,2368.15279133333
"656","NPTXR",4328.3008425,2284.85351566667,NA,599.025792466667
"657","SFT2D2",1434.447174,641.72680665,NA,NA
"658","MPC2",8460.847534,9217.91129466667,NA,37.553826335
"659","ETHE1",6001.92297375,8461.46647133333,NA,96.53944398
"660","ACSL3",18989.0722675,24232.69922,414.6718521,856.5993449
"661","PCNT",5702.0570065,2463.73421233333,318.520538326667,167.301788323333
"662","ADCY5",1667.25476075,748.348897333333,NA,23.8768425
"663","CNOT4",1395.7830401,1131.64591466667,NA,32.3297958366667
"664","STAMBP",4660.36425775,2297.518636,147.5621624,56.3043680166667
"665","ATP6V1G2",17536.00879,7169.49454733333,165.830543493333,88.1306305066667
"666","ASMTL",23510.092775,14804.75651,425.26195145,186.561497966667
"667","CDS2",23728.97412,30445.5878933333,NA,339.330474833333
"668","CEP43",1797.10507225,1620.93334933333,NA,NA
"669","APBB3",1505.18237325,911.4824829,1294.76791375,1342.5372315
"670","HERC2",4343.99536125,2603.43058233333,83.7933375033333,74.28896332
"671","RAB3D",15849.8347175,6156.27294933333,60.8283297266667,579.1614685
"672","SNAP29",5417.9399415,34780.8594143333,279.742126456667,848.99458689
"673","OXSR1",28413.640135,15708.70703,NA,NA
"674","GGPS1",3420.229065,2245.26709,NA,NA
"675","SEMA4F",1135.304992625,564.5252762,268.675827033333,2125.10925275
"676","HSPA4L",2862.91430675,1729.351766,NA,NA
"677","STARD3NL",2403.8276675,4956.828695,296.294809973333,401.971211766667
"678","LSM8",3799.62799075,13351.949543,NA,3422.95083968
"679","AP2A1",108985.000025,56368.08073,139.314167015,443.664927133333
"680","STAU1",407.859870925,13271.0904933333,285.494261743333,559.643699666667
"681","TMEM50A",18266.6635725,9715.67236233333,NA,4019.35685233333
"682","BAG2",4688.781311,2060.173096,765.344635,261.539535533333
"683","MAP4K4",13230.12793,8571.50390633333,1929.11587525,1616.621053
"684","MLYCD",2087.41772475,1871.04390433333,1247.44002266667,1011.61916116667
"685","CRYZL1",9156.6936035,5421.20133433333,NA,68.8172982666667
"686","AIFM1",7689.1848145,9881.45735433333,NA,NA
"687","EML2",8566.9436035,4443.378174,NA,NA
"688","NUDT14",4951.3754885,3717.81795233333,154.808965705,710.458521366667
"689","TSPAN13",2082.7715303,1675.75911466667,NA,185.960042333333
"690","TSPAN15",1112.3764038,801.5774739,NA,NA
"691","BPNT1",6719.56042475,4324.03035466667,924.090698225,1179.86100266667
"692","FADS2",5474.1811525,16384.6988966667,529.575187675,1746.50976566667
"693","DDAH2",40496.769045,16401.8587233333,NA,97.597874635
"694","ABHD16A",19667.203615,21175.78906,NA,NA
"695","TXNDC12",5621.4715575,11859.2757166667,NA,136.72719317
"696","OLFM2",761.437301625,429.81125259,NA,NA
"697","MBD3",497.9821218,4132.97184266667,NA,142.303566
"698","NUDT3",9503.57031225,6252.78564433333,NA,34.315591815
"699","NDUFB10",45382.70508,39763.7845066667,190.4983558675,1103.82564283333
"700","PPP1R17",1093.303527725,235.39583585,NA,NA
"701","CLPTM1",7251.4400635,6959.008464,NA,NA
"702","MOCS2",1809.265381,969.476053833333,NA,NA
"703","TOMM40",26249.1391625,29074.82552,NA,166.178855876667
"704","PEX11B",2326.18823225,7780.24348966667,856.741226325,NA
"705","PAK4",4713.8153685,4020.710368,78.3967107133333,77.31111145
"706","ACTL6A",1192.4978943,5854.833903,477.9858856,41.465065955
"707","NSD2",427.9682414,2320.729167,NA,NA
"708","MT-CYB",3880.038452,6475.456055,1727.91088875,1067.15724703333
"709","LDHA",17054.773195,8323.23242166667,NA,NA
"710","GLUD1",39870.842285,47744.1862,92.5345548133333,218.015286766667
"711","CYB5R3",70756.2812525,59770.5807333333,NA,383.390060433333
"712","GSR",33757.640625,23458.5846366667,NA,129.72874065
"713","MT-CO1",8308.128418,10080.455649,NA,819.65597535
"714","MT-CO2",293752.26565,238372.1094,265.71835517,959.4541422
"715","SOD1",22426.4257825,11404.612955,113.0549373625,163.544690473333
"716","PNP",7413.4261475,8478.63753266667,433.1610209,774.700297
"717","HPRT1",28529.98584,16863.8486333333,94.4464526225,375.615565
"718","GOT2",128168.0117,128387.830733333,NA,367.204929353333
"719","ABL1",3601.82336425,1008.4842122,NA,124.802112575
"720","PGK1",219650.20315,151536.083366667,735.42852775,1193.42240406667
"721","AK1",97957.2871,47106.3216166667,285.887132635,109.092069613333
"722","MT-ATP6",25611.4096675,24837.4967466667,NA,NA
"723","ASS1",114282.83595,88758.28646,414.059509275,580.508565266667
"724","NRAS",64100.40332,18297.502929,NA,NA
"725","HRAS",102662.788085,28905.85254,NA,110.341807976667
"726","KRAS",23003.304445,10933.4866536667,86.0713539166667,156.26314672
"727","LDLR",2940.4085695,2114.68750033333,NA,246.94718427
"728","HLA-B",637.828714966667,1339.0923461,NA,330.4428101
"729","HBD;HBB",35548.0878925,8970.18131533333,223.024955745,265.179178866667
"730","KRT14",14687.06640725,17112.0722643333,NA,95.974678015
"731","KRT6A",9472.868652,11410.0032543333,NA,NA
"732","LMNA",15695.48651,22245.4804666667,NA,441.188710533333
"733","APOE",21013.6357425,24119.85156,338.719843855,1958.98881033333
"734","APOC3",4379.218872,3213.87532566667,NA,NA
"735","ALB",81854.2441425,37205.13216,359.575473775,522.2231242
